question,answer,chapter,explanation
ナトリウムの炎色反応は（ ）色、カリウムの炎色反応は（ ）色である。,黄・赤紫,45 1族 アルカリ金属,リチウムは赤です。色の判別はセンター・共テレベルの必須知識です。
水酸化ナトリウムや水酸化カリウムが、空気中の水分を吸収して溶ける現象を（ ）という。,潮解（ちょうかい）,45 1族 アルカリ金属,粒状の $NaOH$ を放置しておくと、ベタベタの液体状になります。
水酸化ナトリウムが二酸化炭素を吸収して炭酸ナトリウムになる反応を（ ）という。,中和反応（または酸性ガスの吸収）,45 1族 アルカリ金属,$2NaOH + CO_2 \rightarrow Na_2CO_3 + H_2O$。天秤の薬さじに残すと重さが変わる原因です。
陽イオン交換膜法では、原料として（ ）の飽和水溶液を電気分解する。,塩化ナトリウム ($NaCl$),45 1族 アルカリ金属,"海水などから得られる安価な原料から、$NaOH, Cl_2, H_2$ を同時に得ます。"
陽極で発生する気体は（ ）であり、陰極で発生する気体は（ ）である。,塩素 ($Cl_2$)・水素 ($H_2$),45 1族 アルカリ金属,"陽極：$2Cl^- \rightarrow Cl_2 + 2e^-$

陰極：$2H_2O + 2e^- \rightarrow H_2 + 2OH^-$"
陽極室と陰極室を仕切る膜に「陽イオン交換膜」を用いるのは、陰極室で生じた（ ）イオンが陽極室へ移動するのを防ぐためである。,水酸化物 ($OH^-$),45 1族 アルカリ金属,$OH^-$ が陽極へ行くと、$Cl_2$ と反応して不純物（次亜塩素酸など）が生じてしまいます。
陽イオン交換膜を通り、陽極室から陰極室へと移動するイオンは（ ）である。,ナトリウムイオン ($Na^+$),45 1族 アルカリ金属,膜は陽イオンしか通さないため、$Na^+$ が移動して陰極室の $OH^-$ とペアになり $NaOH$ が得られます。
アンモニアソーダ法の主原料となる2つの物質は（ ）と（ ）である。,塩化ナトリウム ($NaCl$)・石灰石 ($CaCO_3$),45 1族 アルカリ金属,どちらも安価で手に入りやすい物質です。
反応の途中で析出する、（ ）はアルカリ金属の塩としては珍しく水に溶けにくい。,炭酸水素ナトリウム ($NaHCO_3$),45 1族 アルカリ金属,この物質が沈殿することが、この製法の最大のポイントです。
飽和食塩水にアンモニアを吸収させた後、（ ）を通じることで $NaHCO_3$ を沈殿させる。,二酸化炭素 ($CO_2$),45 1族 アルカリ金属,先に塩基性のアンモニアを溶かすことで、酸性ガスの $CO_2$ が溶けやすくなります。
析出した $NaHCO_3$ を（ ）することで、目的物の炭酸ナトリウムが得られる。,熱分解（加熱）,45 1族 アルカリ金属,$2NaHCO_3 \rightarrow Na_2CO_3 + H_2O + CO_2$。ここで出た $CO_2$ は再利用されます。
アンモニアソーダ法の全工程を1つの化学反応式にまとめると（ ）となる。,$CaCO_3 + 2NaCl \rightarrow Na_2CO_3 + CaCl_2$,45 1族 アルカリ金属,各段階の式を足し合わせると、アンモニアなどは途中で消えてこれだけが残ります。
ナトリウムを空気中に放置すると、光沢を失うのは空気中の（ ）と反応するからである。,酸素 ($O_2$),45 1族 アルカリ金属,$4Na + O_2 \rightarrow 2Na_2O$。表面に酸化物の膜ができるため、銀白色の光沢が消えます。
アルカリ金属を「水」の中に保存してはいけない理由は、（ ）を発生して激しく反応するからである。,水素 ($H_2$),45 1族 アルカリ金属,$2Na + 2H_2O \rightarrow 2NaOH + H_2$。発生した熱で水素が爆発的に燃焼することもあります。
ナトリウムを灯油中に保存するのは、灯油が（ ）や（ ）を含まない液体だからである。,酸素・水（水蒸気）,45 1族 アルカリ金属,どちらとも反応してしまうため、これらを遮断できる石油類が選ばれます。
リチウム $Li$ を保存する際、灯油ではなく（ ）を用いることがある。,パラフィン（固形）,45 1族 アルカリ金属,リチウムは密度が非常に小さく（$0.53$ g/cm³）、灯油（約$0.8$ g/cm³）に入れると浮いてしまうためです。
石灰石（炭酸カルシウム）を強く加熱したときに生じる、生石灰の組成式は（ ）である。,$CaO$,46 2族 アルカリ土類金属,$CaCO_3 \rightarrow CaO + CO_2$。この反応は工業的にも重要です。
生石灰 $CaO$ に水を加えると、激しく発熱して（ ）が生じる。,消石灰（水酸化カルシウム）,46 2族 アルカリ土類金属,$CaO + H_2O \rightarrow Ca(OH)_2$。この発熱は、駅弁の加熱式容器などにも利用されます。
消石灰 $Ca(OH)_2$ は水に微溶であり、その飽和水溶液を（ ）という。,石灰水,46 2族 アルカリ土類金属,二酸化炭素の検出に用いられるおなじみの液体です。
石灰水に $CO_2$ を通すと白濁するが、さらに通し続けると（ ）となって溶ける。,炭酸水素カルシウム,46 2族 アルカリ土類金属,$CaCO_3 + H_2O + CO_2 \rightarrow Ca(HCO_3)_2$。これは水溶性です。
石灰岩地帯で、二酸化炭素を含んだ雨水によって岩石が溶かされ、地下にできる空洞を（ ）という。,鍾乳洞（しょうにゅうどう）,46 2族 アルカリ土類金属,上記の $Ca(HCO_3)_2$ が生成・分解される反応が自然界で起きたものです。
"$Ca^{2+}, Ba^{2+}$ などの2族イオンに炭酸イオン $CO_3^{2-}$ を加えると（ ）色の沈殿が生じる。",白,46 2族 アルカリ土類金属,"$CaCO_3, BaCO_3$ など。2族の炭酸塩は基本的にすべて水に溶けにくいです。"
"$Ca^{2+}, Sr^{2+}, Ba^{2+}$ に硫酸イオン $SO_4^{2-}$ を加えると（ ）色の沈殿が生じる。",白,46 2族 アルカリ土類金属,"$CaSO_4$（微溶）, $SrSO_4, BaSO_4$。1族（アルカリ金属）との大きな違いです。"
2族の中で、硫酸塩（$SO_4^{2-}$）を加えても沈殿しない（水に溶ける）ものは？,マグネシウム ($Mg^{2+}$)・ベリリウム ($Be^{2+}$),46 2族 アルカリ土類金属,$MgSO_4$ は水によく溶けます。ここが「アルカリ土類」との境界線です。
バリウムイオン $Ba^{2+}$ にクロム酸イオン $CrO_4^{2-}$ を加えると（ ）色の沈殿が生じる。,黄,46 2族 アルカリ土類金属,$BaCrO_4$。この反応は $Ca^{2+}$（沈殿しない）と $Ba^{2+}$ を見分けるのに使われます。
2族の沈殿のうち、水にも酸（$HCl$ や $HNO_3$）にも溶けない非常に安定なものは？,硫酸バリウム ($BaSO_4$),46 2族 アルカリ土類金属,炭酸塩（$CaCO_3$ など）は酸を加えると $CO_2$ を出して溶けますが、これは溶けません。
アルミニウムのように、酸とも強塩基とも反応して溶ける元素を（ ）という。,両性元素,47 13族 アルミニウム・ホウ素,"$Al, Zn, Sn, Pb$ が代表例です。「ああ（$Al$）すん（$Sn$）なり（$Pb$）あえ（$Zn$）ん」と覚えます。"
アルミニウムに水酸化ナトリウム水溶液を加えると、水素を発生して（ ）という錯イオンとなって溶ける。,テトラヒドロキシドアルミン酸イオン,47 13族 アルミニウム・ホウ素,$[Al(OH)_4]^-$。無色透明の溶液になります。
酸化アルミニウム $Al_2O_3$ の結晶は極めて硬く、天然では（ ）やサファイアとして産出する。,コランダム（金剛砂）,47 13族 アルミニウム・ホウ素,非常に融点が高く、研磨剤や宝石として知られています。
酸化アルミニウムを融解塩電解してアルミニウム単体を得る工業的製法を（ ）という。,ホール・エルー法,47 13族 アルミニウム・ホウ素,融点を下げるために「氷晶石」を加えるのが試験のポイントです。
ホウ素の化合物である（ ）は、耐熱ガラス（パイレックスなど）の原料として用いられる。,ホウケイ酸ガラス,47 13族 アルミニウム・ホウ素,ホウ素 $B$ は非金属の性質が強く、ケイ素に近い振る舞いをします。
アルミニウムの製法の第一段階では、ボーキサイトを $NaOH$ 水溶液に溶かし、（ ）を含む溶液を得る。,テトラヒドロキシドアルミン酸ナトリウム,47 13族 アルミニウム・ホウ素,式で書くと $Na[Al(OH)_4]$ です。両性元素の性質を利用して不純物と分けます。
アルミニウムの原料となる、酸化鉄(III)を含む赤褐色の鉱石を（）という。,ボーキサイト,47 13族 アルミニウム・ホウ素,不純物の酸化鉄(III)が赤い色の原因。これをどう除くかが最初の山場。
ボーキサイトから酸化鉄(III)を除くために通常（）を加える。,水酸化ナトリウム水溶液,47 13族 アルミニウム・ホウ素,Al（両性）は溶けるが、Fe（塩基性）は溶けない性質を利用して「ろ過」で分離する。
アルミニウムが強塩基に溶けて生じる錯イオンは（）である。,テトラヒドロキシドアルミン酸イオン,47 13族 アルミニウム・ホウ素,[Al(OH)4]-。配位数4、正四面体構造。無色透明。
精製して得られた酸化アルミニウム（Al2O3）の工業的な呼び名は（）である。,アルミナ,47 13族 アルミニウム・ホウ素,これを融解塩電解することでアルミニウム単体を得る。
融解塩電解において、アルミナの融点を約2000℃から950℃へ下げるために（）を加える。,氷晶石,47 13族 アルミニウム・ホウ素,組成式は Na3AlF6。記述問題で最も狙われる単語の一つ。
融解塩電解の陰極（－）で得られる物質は（）である。,アルミニウム,47 13族 アルミニウム・ホウ素,Al3+ + 3e- -> Al。単体は液状で槽の底にたまる。
錯イオン溶液から水酸化アルミニウムを沈殿させるためには、（）する。,多量の水で希釈する（またはCO2を通じる）,47 13族 アルミニウム・ホウ素,強塩基の状態を弱めることで平衡を移動させ、再沈殿させる。
アルミニウムのリサイクルに必要なエネルギーは、新しく作る場合の約（）％である。,３,47 13族 アルミニウム・ホウ素,ボーキサイトからの製錬には莫大な電力が必要なため（電気の缶詰）。
遷移元素はすべて（ ）である。融点・沸点が高く、密度も大きい。,金属,48 遷移元素,アルカリ金属（1族）などと対照的で、重くて硬い「重金属」が多いです。
典型元素は最外殻電子数が変化するが、遷移元素は主に（ ）殻に電子が満たされていく。,内（または 3d などの $d$ 軌道）,48 遷移元素,そのため、最外殻電子数は常に 1個か2個で、周期表の横の並びで性質が似ます。
遷移元素の化合物やイオンは、特定の波長の光を吸収するため（ ）をもつものが多い。,色,48 遷移元素,$d$ 軌道の電子のエネルギー準位の移動（$d-d$ 遷移）により色が生まれます。
遷移元素のイオンは、分子やイオンが配位結合した（ ）を作りやすい。,錯イオン,48 遷移元素,$[Cu(NH_3)_4]^{2+}$ など。中心金属の空の電子軌道に非共有電子対が入り込みます。
遷移元素やその化合物は、反応速度を速める（ ）として利用されるものが多い。,触媒,48 遷移元素,鉄（ハーバー・法）、白金（オストワルト法）、酸化マンガン(IV)など。
第4周期の遷移元素（Sc～Zn）において、最外殻（N殻）の電子数は（ ）個または2個でほぼ一定である。,1,48 遷移元素,外側が変わらないので、隣同士の元素で化学的性質がよく似ています。
遷移元素が複数の酸化数をもつのは、最外殻電子だけでなく、（ ）軌道の電子も反応に関わるからである。,$d$,48 遷移元素,内側の電子が「助っ人」として出てくるため、様々なイオンになれます。
遷移元素のイオンにアンモニア水などを加えたとき、分子やイオンが結合してできる複雑な構造のイオンを（ ）という。,錯イオン,48 遷移元素,金属イオン（中心）が電子対を受け取る「空き部屋」をたくさん持っているためです。
遷移元素の多くが有色であるのに対し、亜鉛イオン $Zn^{2+}$ や銀イオン $Ag^+$ は（ ）色である。,無,48 遷移元素,$d$ 軌道が電子で完全に満たされていると、光を吸収せず無色になります。
鉄(II)イオン $Fe^{2+}$ を含む水溶液に塩基を加えると、（ ）色の沈殿が生じる。,緑白,48 遷移元素,$Fe(OH)_2$。空気中に放置すると、酸化されて次第に赤褐色に変わります。
鉄(III)イオン $Fe^{3+}$ を含む水溶液に塩基を加えると、（ ）色の沈殿が生じる。,赤褐,48 遷移元素,$Fe(OH)_3$。水酸化鉄(III)は非常に安定した沈殿です。
$Fe^{3+}$ 水溶液にチオシアン酸カリウム $KSCN$ 水溶液を加えると、溶液は何色になるか？,血赤色,48 遷移元素,$[Fe(SCN)]^{2+}$。鉄(III)特有の非常に鋭敏な検出反応です。
$Fe^{2+}$ 水溶液にヘキサシアニド鉄(III)酸カリウムを加えると、何色の沈殿が生じるか？,濃青色,48 遷移元素,ベルリン青（ターンブル青）と呼ばれる非常に美しい青色沈殿が生じます。
濃硝酸や熱濃硫酸などの強い酸化剤に鉄を入れると、表面に緻密な酸化被膜ができて溶けなくなる状態を（ ）という。,不動態（ふどうたい）,48 遷移元素,鉄、アルミニウム、ニッケルなどで見られる現象です。
鉄にクロム $Cr$ とニッケル $Ni$ を加えた、錆びにくい合金を何というか？,ステンレス鋼,48 遷移元素,表面に $Cr$ の酸化被膜ができるため、非常に耐食性に優れています。
硫酸鉄(II)七水和物の結晶の色は何色か？,緑白色（または淡緑色）,48 遷移元素,$FeSO_4 \cdot 7H_2O$。$Fe^{2+}$ の色そのものです。
塩化鉄(III)六水和物の結晶の色は何色か？,黄褐色,48 遷移元素,$FeCl_3 \cdot 6H_2O$。潮解性があり、水によく溶けます。
銅(II)イオン $Cu^{2+}$ を含む水溶液に少量の塩基を加えると、（ ）色の沈殿が生じる。,青,48 遷移元素,$Cu(OH)_2$。これを加熱すると脱水して黒色の $CuO$ になります。
$Cu(OH)_2$ の沈殿に過剰のアンモニア水を加えると、溶けて（ ）色の溶液となる。,深青（しんせい）,48 遷移元素,$[Cu(NH_3)_4]^{2+}$（テトラアンミン銅(II)イオン）が生成するためです。
銅の酸化物のうち、黒色のものは（ ）、赤色のものは（ ）である。,$CuO$・$Cu_2O$,48 遷移元素,$Cu_2O$ は「フェーリング反応」で生じる沈殿として有機化学でも重要です。
硫酸銅(II)五水和物（青色）を加熱して無水物（白色）にし、これに触れると青くなることから（ ）の検出に用いられる。,水,48 遷移元素,$CuSO_4 + 5H_2O \rightarrow CuSO_4 \cdot 5H_2O$。
純度の低い銅（粗銅）を陽極、純銅を陰極にして、硫酸銅(II)水溶液中で行う精製法を（ ）という。,電解精錬（でんかいせいれん）,48 遷移元素,陽極の下に金や銀などの「陽極泥」が溜まるのが試験のポイントです。
銅(II)イオン Cu2+ を含む水溶液に、少量の水酸化ナトリウム水溶液を加えたときに（）色の沈澱が生じる。,青白色,48 遷移元素,水酸化銅(II) Cu(OH)2 の沈殿。特徴的な明るい青色。
水酸化銅(II) Cu(OH)2 の沈殿を加熱すると、（）色の物質に変化する。,黒色,48 遷移元素,加熱により安定な酸化銅(II) CuO に変化。
酸化銅(I) Cu2O は（）色である。,赤色（赤褐色）,48 遷移元素,銅の酸化数が +1。フェーリング反応で生じる沈殿の色。
銅(II)イオン Cu2+ に硫化水素 H2S を通じたときに生じる硫化銅(II) CuS の沈殿は（）色である。,黒色,48 遷移元素,多くの重金属の硫化物は黒色。酸性でも沈殿する。
水酸化銅(II)の沈殿に過剰のアンモニア水を加えた際に生じる錯イオンは（）である。,テトラアンミン銅(II)イオン,48 遷移元素,[Cu(NH3)4]2+。深青色の溶液となる。
酸化銅(II) CuO を水素ガス中で加熱したときに起こる変化を説明しなさい。,還元されて赤色の銅単体になる,48 遷移元素,水素が還元剤として働き、金属銅 Cu が析出する。
フェーリング反応（還元性のある糖を加えて加熱）で生じる赤色沈殿の化学式を記せ。,Cu2O,48 遷移元素,酸化銅(I)。有機化学でも頻出。
銅を空気中で1000℃以上に加熱した後に急冷すると得られる赤色の酸化物は（）である。,酸化銅(I),48 遷移元素,高温域では Cu2O の方が安定。
硫酸銅(II)水溶液に金属の鉄 Fe を浸すと、鉄の表面に（）が析出する。,銅（赤色の単体）,48 遷移元素,鉄は銅よりもイオン化傾向が大きいため、銅が還元される。
銀イオン $Ag^+$ に塩基を少量加えると、水酸化物ではなく（ ）色の酸化銀 $Ag_2O$ が沈殿する。,褐色,48 遷移元素,$AgOH$ は不安定ですぐに脱水して $Ag_2O$ になります。
酸化銀の沈殿に過剰のアンモニア水を加えると、溶けて（ ）という錯イオンになる。,ジアミン銀(I)イオン,48 遷移元素,$[Ag(NH_3)_2]^+$。無色透明の溶液です。
ハロゲン化銀のうち、水に溶けるものは（ ）だけであり、他はすべて沈殿する。,フッ化銀 ($AgF$),48 遷移元素,$AgCl$（白）、$AgBr$（淡黄）、$AgI$（黄）はすべて水に不溶です。
ハロゲン化銀が光によって分解され、銀を遊離して黒ずむ性質を（ ）という。,感光性,48 遷移元素,この性質を利用して、かつての写真フィルムに用いられていました。
銀鏡反応などで使われる、アンモニア性硝酸銀水溶液に含まれる錯イオンの配位数は（ ）である。,2,48 遷移元素,銀イオンは直線型の配位構造（配位数2）をとります。
銀を（ ）に溶かすと、一酸化窒素を発生して硝酸銀となる。,希硝酸,48 遷移元素,$3Ag + 4HNO_3 \rightarrow 3AgNO_3 + NO + 2H_2O$
硝酸銀水溶液に塩基を少量加えたときに生じる、褐色の沈殿の化学式は（）である。,$Ag_2O$,48 遷移元素,$AgOH$ は極めて不安定なため、ただちに脱水して酸化銀(I)になります。
$AgCl$ の沈殿に過剰なアンモニア水を加えたときの化学反応式を記せ。,$AgCl + 2NH_3 \rightarrow [Ag(NH_3)_2]^+ + Cl^-$,48 遷移元素,配位数2の直線型錯イオンが生成して無色透明になります。
ハロゲン化銀の中で、感光性が最も弱い（ほとんどない）ものは（）である。,$AgF$,48 遷移元素,$AgF$ は水に溶けるため、結晶として光を受ける性質を議論しません。
臭化銀 $AgBr$ の沈殿の色は（）色である。,淡黄色,48 遷移元素,$AgCl$（白）、$AgBr$（淡黄）、$AgI$（黄）のグラデーションは鉄板。
アンモニア水には溶けない $AgI$ を溶かすことができる試薬は（）である。,チオ硫酸ナトリウム（またはシアン化カリウム）,48 遷移元素,$Na_2S_2O_3$ はすべてのハロゲン化銀を錯イオンにして溶かします。
硝酸銀水溶液に硫化水素を通じたときに生じる沈殿の化学式と色をそれぞれ答えなさい。,$Ag_2S$・黒色,48 遷移元素,銀は酸性条件下でも硫化物沈殿を作ります。
ジアミン銀(I)イオン $[Ag(NH_3)_2]^+$ の立体構造は（）型である。,直線型,48 遷移元素,銀(I)イオンは $sp$ 混成軌道を利用するため直線型になります。
写真を現像するとき、未反応の $AgBr$ を取り除く「定着」で使われる物質は（）である。,チオ硫酸ナトリウム,48 遷移元素,ビス(チオ硫酸)銀(I)酸イオンとなって溶け出します。
銀イオン $Ag^+$ と銅(II)イオン $Cu^{2+}$ を含む溶液から、銀だけを沈殿させるには（）を何を加えればよい。,希塩酸（または塩化物イオン）,48 遷移元素,$AgCl$ は沈殿しますが、$CuCl_2$ は水溶性なので分離可能です。
酸化銀 $Ag_2O$ を加熱したときに起こる変化を反応式で書け。,$2Ag_2O \rightarrow 4Ag + O_2$,48 遷移元素,酸化銀は熱に対して不安定で、容易に還元されて単体に戻ります。
硝酸銀水溶液を保存する際、どのような容器に入れるべきか答えなさい。,褐色びん,48 遷移元素,$Ag^+$ 自体が光で還元されやすいため、遮光が必要です。
銀に濃硝酸を加えたときに発生する、赤褐色の気体は（）である。,二酸化窒素 ($NO_2$),48 遷移元素,濃硝酸との反応では $NO_2$、希硝酸では $NO$ が発生します。
クロム酸カリウム $K_2CrO_4$ の水溶液（黄色）に酸を加えると、（）色に変化する。,橙色（とうしょく）,48 遷移元素,二クロム酸イオン $Cr_2O_7^{2-}$ に変化するためです。
二クロム酸カリウム $K_2Cr_2O_7$ は、酸性条件下で強力な（ ）剤として働く。,酸化,48 遷移元素,自身は還元されて、緑色の $Cr^{3+}$ になります。
クロム酸イオン $CrO_4^{2-}$ に銀イオン $Ag^+$ を加えると（）色の沈澱が生じる。,赤褐色,48 遷移元素,$Ag_2CrO_4$。数少ない「黄色くない」クロム酸塩沈殿です。
クロム酸イオンに鉛(II)イオン $Pb^{2+}$ やバリウムイオン $Ba^{2+}$ を加えると（）色の沈殿が生じる。,黄色,48 遷移元素,$PbCrO_4$ や $BaCrO_4$。どちらも水に不溶です。
ステンレス鋼の主成分として鉄に加えられている遷移元素は、ニッケルと（ ）である。,クロム,48 遷移元素,表面に緻密なクロムの酸化被膜ができるため、非常に錆びにくい。
クロム酸カリウム $K_2CrO_4$ は、（ ）色の結晶である。,黄,48 遷移元素,クロム酸イオン $CrO_4^{2-}$ は中性〜塩基性で黄色を呈する。
二クロム酸カリウム $K_2Cr_2O_7$ は、（ ）色の結晶である。,橙,48 遷移元素,二クロム酸イオン $Cr_2O_7^{2-}$ は酸性条件で安定な橙色のイオン。
二クロム酸イオンの水溶液に塩基を加えると、（ ）イオンに変化する。,クロム酸,48 遷移元素,塩基により $H^+$ が減ると平衡が移動し、黄色い $CrO_4^{2-}$ に戻る。
二クロム酸カリウムを酸性で酸化剤として用いると、クロムの酸化数は（ ）に変化する。,3,48 遷移元素,自身は還元され、緑色のクロム(III)イオン $Cr^{3+}$ となる。
クロム酸イオンを含む水溶液に硝酸銀を加えると、（ ）色の沈殿が生じる。,赤褐,48 遷移元素,$Ag_2CrO_4$。クロム酸塩の中で例外的に「黄色くない」沈殿。
クロム酸バリウム $BaCrO_4$ の沈殿の色は、（ ）色である。,黄,48 遷移元素,典型的なクロム酸塩の沈殿の色。
クロム酸鉛(II) $PbCrO_4$ は、水に不溶な（ ）色の固体である。,黄,48 遷移元素,絵具の「レモンイエロー」の主成分。
二クロム酸カリウムにエタノールを加えると、溶液は（ ）色に変化する。,緑,48 遷移元素,エタノールを酸化し、自身が $Cr^{3+}$ に還元された証拠。
濃硝酸に入れたクロムは、表面に被膜ができ（ ）と呼ばれる状態になる。,不動態,48 遷移元素,鉄やアルミニウムと同様、内部が保護され反応が止まる。
二クロム酸イオン $Cr_2O_7^{2-}$ 1個が還元されると、生成する $Cr^{3+}$ は（ ）個である。,2,48 遷移元素,化学式の $Cr_2$ から分かる通り、1分子から2個のイオンが出る。
$CrO_4^{2-}$ から $Cr_2O_7^{2-}$ に変化する際、1分子あたり（ ）個の $H^+$ を消費する。,2,48 遷移元素,$2CrO_4^{2-} + 2H^+ \rightarrow Cr_2O_7^{2-} + H_2O$ の反応式による。
ステンレス鋼は、鉄にニッケルと（ ）を混ぜた合金である。,クロム,48 遷移元素,含有量は約18%程度。耐食性を高める主成分。
クロム酸銀 $Ag_2CrO_4$ にアンモニア水を加えると、（ ）となって溶ける。,ジアミン銀(I)イオン,48 遷移元素,銀イオンが錯体を作るため、沈殿が解消される。
$BaCrO_4$ の沈殿に強酸を加えると、（ ）となって溶解する。,二クロム酸バリウム,48 遷移元素,イオンが $Cr_2O_7^{2-}$ に変化し、水溶性が高まるため。
クロムの単体は、銀白色の光沢を持ち、（ ）が非常に高い金属である。,融点（または硬度）,48 遷移元素,遷移元素特有の強い金属結合により、非常に硬い。
過マンガン酸カリウム $KMnO_4$ の水溶液の色は（ ）色である。,赤紫,48 遷移元素,非常に色が濃いため、滴定では指示薬なしで終点（わずかな赤紫色）を確認できる。
過マンガン酸イオン $MnO_4^-$ が酸性溶液中で酸化剤として働くと、酸化数は（ ）に変化する。,2,48 遷移元素,$MnO_4^- + 8H^+ + 5e^- \rightarrow Mn^{2+} + 4H_2O$。色は赤紫から淡桃（ほぼ無色）へ激変する。
過マンガン酸イオン $MnO_4^-$ が中性・塩基性溶液中で酸化剤として働くと、酸化数は（ ）に変化する。,4,48 遷移元素,$MnO_4^- + 2H_2O + 3e^- \rightarrow MnO_2 + 4OH^-$。黒色の $MnO_2$ が沈殿する。
酸化マンガン(IV) $MnO_2$ に濃塩酸を加えて加熱した際に発生する黄緑色の気体は（ ）である。,塩素 ($Cl_2$),48 遷移元素,$MnO_2 + 4HCl \rightarrow MnCl_2 + 2H_2O + Cl_2$。$MnO_2$ が酸化剤として働く。
過酸化水素水に $MnO_2$ を加えた際、$MnO_2$ は（ ）として働き、酸素を発生させる。,触媒,48 遷移元素,この反応では $MnO_2$ 自身の酸化数は変化せず、分解反応を促進する役目。
マンガン(II)イオン $Mn^{2+}$ を含む中性・塩基性溶液に硫化水素を通じると、（ ）色の沈殿が生じる。,淡桃（肉色）,48 遷移元素,$MnS$。硫化物沈殿の中で「黒くない」数少ない例外として、入試での識別ポイントになる。
マンガン(II)イオン $Mn^{2+}$ の水溶液に少量の塩基を加えると、（ ）色の沈殿が生じる。,白,48 遷移元素,$Mn(OH)_2$。ただし空気中で容易に酸化され、褐色に変化しやすい。
酸化マンガン(IV) $MnO_2$ を塩基性条件で融解し、酸化剤（$KClO_3$など）を加えると、（ ）色のマンガン酸イオンが生じる。,緑,48 遷移元素,$MnO_4^{2-}$（マンガン酸イオン）。過マンガン酸イオン（$+7$）の一歩手前の状態。
$KMnO_4$ による滴定において、溶液を酸性にするために用いる酸は（ ）である。,希硫酸,48 遷移元素,塩酸は $Cl^-$ が酸化され、硝酸はそれ自身が酸化剤となり誤差が出るため、硫酸を用いる。
マンガンの単体は（ ）が大きく、希酸と反応して水素を発生させる。,イオン化傾向,48 遷移元素,$Mn$ はアルミニウムと亜鉛の間に位置する、反応性の高い金属。
塩酸を加えたとき、$Ag^+$ や $Pb^{2+}$ が沈殿するのは、それらが（ ）化物沈殿を作るからである。,塩,48 遷移元素,$AgCl$（白）、$PbCl_2$（白）が代表。$PbCl_2$ は熱水に溶けるのが特徴。
ヒドロキシ基（$-OH$）を持つ化合物の総称は（ ）である。,アルコール,49 官能基,中性で、ナトリウムと反応して水素を発生するのが特徴。
エーテル結合（$-O-$）を持つ化合物は、アルコールの（ ）体であることが多い。,構造異性,49 官能基,分子式は同じだが、沸点が低く水に溶けにくい。
アルデヒド基（$-CHO$）を持つ化合物は、強い（ ）性を持つ。,還元,49 官能基,銀鏡反応やフェーリング反応を示す。
カルボキシ基（$-COOH$）を持つ化合物は、水溶液中で（ ）性を示す。,弱酸,49 官能基,炭酸よりも強い酸であり、炭酸塩から $CO_2$ を追い出す。
ケトン基（カルボニル基：$-CO-$）を持つ化合物は、アルデヒドと違い（ ）性を示さない。,還元,49 官能基,第2級アルコールを酸化することで得られる。
エステル結合（$-COO-$）は、（ ）とアルコールが脱水縮合して形成される。,カルボン酸,49 官能基,果実のような芳香を持つものが多く、水に溶けにくい。
ニトロ基（$-NO_2$）を持つ化合物は、一般に水よりも密度が（ ）。,大きい,49 官能基,黄色の液体が多く、爆薬の原料にもなる。
アミノ基（$-NH_2$）を持つ化合物は、水溶液中で（ ）性を示す。,弱塩基,49 官能基,酸と反応して塩を作る。アニリンなどが代表例。
スルホ基（$-SO_3H$）を持つ化合物の総称は（ ）である。,スルホン酸,49 官能基,ベンゼン環に結合したベンゼンスルホン酸が代表例。
スルホ基を持つ化合物は、水溶液中で（ ）性を示す。,強酸,49 官能基,有機化合物の中では珍しく、塩酸や硫酸に匹敵する強酸性を持つ。
ベンゼンに濃硫酸を加えて加熱し、スルホ基を導入する反応を（ ）という。,スルホン化,49 官能基,置換反応の一種。親水性が非常に強いため、水によく溶けるようになる。
スルホ基は、石灰水（カルシウムイオン）と反応しても（ ）を形成しない。,沈殿,49 官能基,硫酸イオンと違い、スルホン酸のカルシウム塩は水に溶ける。これが合成洗剤の利点。
分子を構成する原子の種類と数をすべて書き並べた式（$C_2H_6O$など）を（ ）という。,分子式,50 有機物の表記法,性質までは分からないが、不飽和度などの計算の基礎になる。
原子の結合状態を、結合線（ー）を用いて平面的に表した式を（ ）という。,構造式,50 有機物の表記法,原子のつながり方が一目で分かるが、描くのに時間がかかる。
$CH_3CH_2OH$ のように、官能基を明示して原子の結合を簡略化した式を（ ）という。,示性式（しせいしき）,50 有機物の表記法,性質（官能基）と構造をバランスよく表現できる。入試の記述で最も多用される。
原子間の結合線を省略し、炭素骨格を折れ線や多角形で表す表記法を（ ）という。,骨格構造式（ケクレ構造式）,50 有機物の表記法,炭素原子 $C$ と、それに結合する水素原子 $H$ を省略して描く。
化合物を構成する原子の数の比を、最も簡単な整数比で表した式を（ ）という。,組成式,50 有機物の表記法,元素分析から最初に得られる式。
エタノールの（ ）は $CH_3CH_2OH$ である。,示性式,50 有機物の表記法,性質を示すヒドロキシ基（$-OH$）を明示した書き方。
エタノールの（ ）は $C_2H_6O$ である。,分子式,50 有機物の表記法,原子を種類ごとにまとめた書き方。ジメチルエーテルも同じ式になる。
エタノールの（ ）は $C:H:O = 2:6:1$ である。,組成式,50 有機物の表記法,原子数の最も簡単な整数比。エタノールの場合は分子式と一致する。
エタノールの構造式において、1つの炭素原子からは常に（ ）本の結合線が出ている。,4,50 有機物の表記法,炭素原子の価電子数は4であり、常に4本の共有結合を作る。
