ミオグロビンが少なく、瞬発的な収縮に適した疲れやすい筋線維は？,白筋（はっきん／速筋）,22 刺激の受容,グリコーゲンを多く含み、無酸素運動（解糖系）に頼ります。
外界からの刺激に対して、体が一定の方向に移動する反応を何というか。,走性（そうせい）,23 生得的行動と学習,刺激に向かう「正」と、遠ざかる「負」があります。
周囲の状況に合わせて、体が特定の方向に安定した向きを取ることを何というか。,定位（ていい）,23 生得的行動と学習,太陽の向きを利用する「太陽コンパス」などが有名です。
ミツバチが餌場の方向と距離を仲間に伝えるために行うダンスは？,8の字ダンス,23 生得的行動と学習,重力の方向とダンスの角度で、太陽に対する餌場の方向を示します。
蛾のメスなどが放出し、オスを誘引するために使われる化学物質を（）フェロモンという。,性,23 生得的行動と学習,極めて微量で、特定の種の相手を引き寄せます。
多数の個体が一定の場所に集まるのを促すために使われるフェロモンを（）フェロモンという。,集合,23 生得的行動と学習,ゴキブリやカメムシなどが、生活拠点を形成する際に利用します。
ミツバチダンスでは「（）の方向」が太陽の方向と見立てられる。,重力の反対方向（真上）,23 生得的行動と学習,垂直な巣板の上で、真上を太陽の位置と定義します。
太陽の位置を基準にして、自分の位置や進むべき方向を決定する仕組みを（）という。,太陽コンパス,23 生得的行動と学習,太陽の移動を体内時計で補正しながら方向を把握します。
餌場から戻ったミツバチが、真下を向いて尻振りダンスをした場合、餌場はどっち？,太陽と逆の方向,23 生得的行動と学習,真上（太陽）の反対、つまり太陽を背にして飛ぶ方向です。
動物にある特定の生得的行動を引き起こす外部刺激を（）という。,かぎ刺激（サイン刺激）,23 生得的行動と学習,英語ではSign Stimulus。本能行動のスイッチです。
かぎ刺激を受け取った際、脳内で行動のプログラムを解き放つ仕組みを（）という。,生得的解発機構（IRM）,23 生得的行動と学習,かぎ（刺激）によって、鍵前（IRM）が開くイメージです。
同種の他個体に情報（性・警戒・道しるべ等）を伝えるために体外へ放出される化学物質はを（）という。,フェロモン,23 生得的行動と学習,ホルモンと違い、個体「間」で機能します。
働きアリが餌場から巣まで帰る際に、地面に付着させて仲間を導く物質を（）フェロモンという。,道しるべ,23 生得的行動と学習,揮発性が高く、餌がなくなると自然に消える仕組みです。
生まれつき備わっており、経験や学習を必要としない行動の総称を（）という。,生得的行動,23 生得的行動と学習,走性、反射、本能行動などが含まれます。
特定の刺激に対して、特定の筋肉や腺が即座に反応する最も単純な生得的行動を（）という。,反射,23 生得的行動と学習,膝蓋腱反射や、熱いものに触れて手を引く反応などです。
特定の「かぎ刺激」によって引き起こされる、一連の複雑な固定的な行動パターンを（）と呼ぶ。,本能行動,23 生得的行動と学習,イトヨの求愛ダンスや、クモの網を張る行動などが代表例です。
無害な刺激が繰り返されることで、その刺激に対する反応が弱まる現象を（ ）という。,慣れ（順応）,23 生得的行動と学習,アメフラシのエラ引っこめ反射などの研究で知られます。
慣れが生じた後、別の強い刺激を与えることで反応が回復する現象を（ ）という。,脱慣れ,23 生得的行動と学習,神経伝達物質の放出量が再び増えることで起こります。
本来は無関係な刺激（ベル）と、生得的な反射（唾液）を関連付ける学習を（ ）という。,古典的条件付け,23 生得的行動と学習,パブロフの犬の実験によって確立されました。
自身の行動と、その結果得られる報酬や罰を関連付けて学習することを（ ）という。,オペラント条件付け,23 生得的行動と学習,スキナー箱の実験が代表的です。
発育初期の限られた時期にのみ成立し、一生忘れない強力な学習を（ ）という。,刷り込み（インプリンティング）,23 生得的行動と学習,ローレンツがハイイロガンの雛を用いて発見しました。
試行錯誤ではなく、状況を把握して突然解決策を思いつくような学習を（ ）という。,洞察学習,23 生得的行動と学習,ケーラーによるチンパンジーの実験（箱の積み重ね）が有名です。
ハイイロガンの雛などを用い、刷り込み現象を詳細に研究したオーストリアの動物行動学者は（ ）である。,ローレンツ,23 生得的行動と学習,1973年にフリッシュ、ティンバーゲンと共にノーベル生理学・医学賞を受賞しました。
刷り込みが成立するために必要な、生後まもない特定の限られた期間を（ ）という。,感受期（臨界期）,23 生得的行動と学習,この時期を過ぎると、どれだけ刺激を与えても刷り込みは成立しなくなります。
一度成立した刷り込みが、その後も長期間にわたって変化せず維持される性質を（ ）という。,不可逆性,23 生得的行動と学習,他の学習に比べて、非常に消去されにくい（忘れない）のが特徴です。
強い刺激（有害な刺激など）を与えた後、他の微弱な刺激に対しても過剰に反応するようになる現象を（ ）という。,鋭敏化（えいびんか）,23 生得的行動と学習,慣れとは逆に、反応の強さが増大する学習です。
自身の行動と、それによってもたらされる報酬や罰を関連付けて学習することを（ ）という。,オペラント条件付け,23 生得的行動と学習,ボタンを押すとエサが出てくる、といった経験で自発的な行動が強化されます。
環境の変化に適応するために、経験を通じて行動を修正していく過程を（ ）という。,学習,23 生得的行動と学習,生得的行動に対し、後天的に獲得される行動です。
オペラント条件付けにおいて、特定の行動の頻度を高める働きをする「報酬」を（ ）という。,強化因子（強化子）,23 生得的行動と学習,エサなどの報酬を与えることで、その行動を定着させます。
1日のうちの連続した暗期が、ある一定の時間（限界暗期）より長くなると花芽形成が促進される植物を（ ）という。,短日植物,24 植物の生殖と植物ホルモン,アサガオ、キク、オナモミなどが代表例です。秋に咲く花に多いです。
1日のうちの連続した暗期が、ある一定の時間（限界暗期）より短くなると花芽形成が促進される植物を（ ）という。,長日植物,24 植物の生殖と植物ホルモン,アブラナ、コムギ、ホウレンソウなどが代表例です。春から夏に咲く花に多いです。
光周性において、光の長さを感知して花芽形成のシグナルを送る部位は（ ）である。,葉,24 植物の生殖と植物ホルモン,葉でつくられた花芽形成ホルモン（フロリゲン）が、師管を通って茎頂に運ばれます。
典型的な短日植物であり、暗期が不足すると花が咲かない性質の観察によく用いられる植物は（ ）である。,アサガオ,24 植物の生殖と植物ホルモン,子葉の段階ですでに光に対する感度を持っており、実験に適しています。
胚や胚乳を保護するために、珠皮が変化してできた種子の外側の殻を（ ）という。,種皮（しゅひ）,24 植物の生殖と植物ホルモン,発生の過程で、親植物の組織である珠皮が硬くなって形成されます。
日照時間（暗期の長さ）の変化に反応して、花芽形成などの生理現象が起こる性質を（ ）という。,光周性（こうしゅうせい）,24 植物の生殖と植物ホルモン,主に暗期の長さを葉で測定し、開花の時期を調節します。
日照時間（暗期の長さ）に関わらず、ある程度の成長に達すると花芽を形成する植物を（ ）という。,中性植物,24 植物の生殖と植物ホルモン,トマト、ナス、トウモロコシなどが代表例です。
中性植物の代表例であり、日長の影響を受けずに開花・結実する植物は（ ）である。,ナス,24 植物の生殖と植物ホルモン,家庭菜園などで時期を問わず栽培しやすい特徴があります。
葯の中で減数分裂を行い、4つの花粉四分体を形成するもととなる細胞を（ ）という。,花粉母細胞,24 植物の生殖と植物ホルモン,核相は $2n$ であり、減数分裂によって $n$ の花粉になります。
胚嚢の中央に位置し、2つの極核（$n$）を含んでいる細胞を（ ）という。,中央細胞,24 植物の生殖と植物ホルモン,精細胞（$n$）と受精して、胚乳（$3n$）に発達します。
花粉管の中で雄原細胞が分裂して生じる、受精に直接関わる2つの細胞を（ ）という。,精細胞,24 植物の生殖と植物ホルモン,核相は $n$ で、一方は卵細胞と、もう一方は中央細胞と合体します。
花粉の内部にあり、後に分裂して2つの精細胞をつくる細胞を（ ）という。,雄原細胞（ゆうげんさいぼう）,24 植物の生殖と植物ホルモン,花粉管細胞とともに、花粉（雄性配偶体）を構成する細胞の一つです。
2つの精細胞が、それぞれ卵細胞および中央細胞と同時に受精する仕組みを（ ）という。,重複受精（じゅうふくじゅせい）,24 植物の生殖と植物ホルモン,被子植物に特有の受精形式で、胚と胚乳が同時に形成されます。
胚珠の中で減数分裂を行い、4個の細胞（うち3個は退化）を生じるもとの細胞を（ ）という。,胚のう母細胞,24 植物の生殖と植物ホルモン,残った1個が3回の核分裂を行い、8核7細胞の胚のうになります。
根の先端にあり、細胞分裂を盛んに行って根を伸長させる部位を（ ）という。,根端分裂組織,24 植物の生殖と植物ホルモン,茎の先端にある「茎頂分裂組織」とともに、植物の成長の起点です。
長い暗期の途中で短時間の光を当てることで、短日植物の花芽形成を抑制することを（ ）という。,光中断（光パルス）,24 植物の生殖と植物ホルモン,植物が「連続した暗期」の長さを測っている証拠となる現象です。
葉で合成され、師管を通って茎頂に運ばれることで花芽形成を促すホルモンを（ ）という。,フロリゲン（花成ホルモン）,24 植物の生殖と植物ホルモン,長らく架空の物質とされてきましたが、現在はFTタンパク質であることが判明しています。
代表的な長日植物であり、秋に種をまき春から夏にかけて収穫されるイネ科の植物を（ ）という。,コムギ,24 植物の生殖と植物ホルモン,世界的な主食作物であり、日長と温度に敏感に反応して開花します。
重複受精において、中央細胞の2つの極核と精細胞が合体して生じる核を（ ）という。,胚乳核,24 植物の生殖と植物ホルモン,核相は $3n$ で、これが分裂を繰り返して胚乳を形成します。
発芽のための養分を蓄える組織である胚乳が、成熟した種子にも残っているものを（ ）という。,有胚乳種子,24 植物の生殖と植物ホルモン,イネ、コムギ、トウモロコシなどの単子葉類に多く見られます。
花の構成要素のうち、花粉を形成する葯と、それを支える花糸からなる器官を（ ）という。,おしべ,24 植物の生殖と植物ホルモン,葯の中にある花粉母細胞（$2n$）が減数分裂して花粉を作ります。
茎頂にある分裂組織が、成長して花になるために形成されるもとの組織を（ ）という。,花芽（かが）,24 植物の生殖と植物ホルモン,フロリゲンの到達により、栄養成長から生殖成長へ転換して作られます。
葉で合成され、師管を通って茎頂へ運ばれる花成ホルモン（フロリゲン）の実体は（ ）である。,FTタンパク質,24 植物の生殖と植物ホルモン,特定の光周期条件で葉の FT 遺伝子が発現することで生成されます。
花の構成要素のうち、胚珠を含み、受精の場となる器官を（ ）という。,めしべ,24 植物の生殖と植物ホルモン,柱頭、花柱、子房の3つの部分で構成されています。
胚のう内の卵細胞の両脇に位置し、花粉管を卵細胞へと誘導する物質を分泌する細胞を（ ）という。,助細胞（じょさいぼう）,24 植物の生殖と植物ホルモン,シグナル物質（ルレシンなど）を放出して花粉管を導きます。
花の最も外側にあり、つぼみの状態のときに内部を保護する葉のような器官を（ ）という。,がく,24 植物の生殖と植物ホルモン,花全体を支え、保護する役割を持ちます。
がくの内側にあり、色や形で昆虫などを引き寄せ、受粉を助ける器官を（ ）という。,花弁（かべん）,24 植物の生殖と植物ホルモン,いわゆる「花びら」のことです。
短日植物であるイネにおいて、フロリゲン（花成ホルモン）として働く具体的なタンパク質を（ ）という。,Hd3a,24 植物の生殖と植物ホルモン,シロイヌナズナのFTタンパク質に相当する、イネ特有のフロリゲンです。
植物が一定期間の低温にさらされることで、花芽形成が誘導される現象を（ ）という。,春化（バーナリゼーション）,24 植物の生殖と植物ホルモン,秋まきコムギやダイコンなどが、冬を越して春に咲くために必要な仕組みです。
被子植物の胚珠の中に形成される、卵細胞や中央細胞を含む雌性配偶体を（ ）という。,胚のう,24 植物の生殖と植物ホルモン,1個の卵細胞、2個の助細胞、1個の中央細胞、3個の反足細胞からなります。
成熟する過程で胚乳の養分を子葉が吸収し、胚乳が退化した種子を（ ）という。,無胚乳種子,24 植物の生殖と植物ホルモン,ダイコン、アサガオ、マメ類などが代表的です。
種子の中で将来、最初の葉となる部分を（ ）という。,子葉,24 植物の生殖と植物ホルモン,無胚乳種子では、ここが大きく発達して養分を蓄えます。
3つのクラスの調節遺伝子が組み合わさることで、花の各器官が分化する仕組みを（ ）という。,ABCモデル,24 植物の生殖と植物ホルモン,"A, B, Cの各遺伝子が「がく・花弁・おしべ・めしべ」を決定します。"
葉で合成されたフロリゲン（FTタンパク質）が茎頂へと運ばれる際に利用する組織は（ ）である。,師管,24 植物の生殖と植物ホルモン,光周性の情報は、師管を通って長距離輸送されます。
花粉母細胞が減数分裂を行った直後に形成される、4つの細胞がまとまった状態を（ ）という。,花粉四分子（かふんしぶんし）,24 植物の生殖と植物ホルモン,これが分離して、それぞれが成熟した花粉になります。
茎や根の維管束にあり、細胞分裂を行って太さを成長させる分裂組織を（ ）という。,形成層（けいせいそう）,24 植物の生殖と植物ホルモン,木部と師部の間にあり、植物の二次成長を担います。
花芽形成が起こるかどうかの境目となる、連続した暗期の時間を（ ）という。,限界暗期,24 植物の生殖と植物ホルモン,短日植物はこの時間より「長い」暗期、長日植物は「短い」暗期を必要とします。
光などの外部刺激がなくても、体内時計によって約24時間周期で刻まれるリズムを（ ）という。,概日リズム（サーカディアンリズム）,24 植物の生殖と植物ホルモン,植物はこのリズムと光の情報を照らし合わせて、季節（日長）を判断します。
赤色光と遠赤色光を吸収することで形を変え、光周性を制御する色素タンパク質を（ ）という。,フィトクロム,24 植物の生殖と植物ホルモン,$P_R$型（赤色光吸収型）と$P_{FR}$型（遠赤色光吸収型）の間で可逆的に変化します。
胚のうの中央細胞に含まれる2つの核（$n$）のことを（ ）という。,極核（きょくかく）,24 植物の生殖と植物ホルモン,受精時に精細胞（$n$）と合体して、胚乳核（$3n$）になります。
胚のう内の卵細胞とは反対側（合点側）に位置する3個の細胞を（ ）という。,反足細胞（はんそくさいぼう）,24 植物の生殖と植物ホルモン,受精前後で退化することが多く、直接の受精産物にはなりませんが栄養供給に関わるとされます。
発芽するために光を浴びることが必要な種子を（ ）という。,光発芽種子,25 植物の成長,レタス、タバコ、マツヨイグサなどが代表例です。
植物が光刺激を受容するために持っている、特定の波長の光を吸収する物質を（ ）という。,光受容体,25 植物の成長,フィトクロム、フォトトロピン、クリプトクロムなどがあります。
赤色光と遠赤色光を吸収して構造を変化させ、発芽や花芽形成を調節する光受容体を（ ）という。,フィトクロム,25 植物の成長,植物の「目」のような役割を果たすタンパク質です。
フィトクロムの$P_{FR}$型を不活性な$P_R$型へと変化させ、光発芽種子の発芽を抑制する光を（ ）という。,遠赤色光,25 植物の成長,波長が約730nm付近の光で、夕方や日陰に多く含まれます。
茎頂などで合成され、細胞壁を緩めることで細胞の伸長成長を促進する植物ホルモンを（ ）という。,オーキシン,25 植物の成長,代表的なものにIAA（インドール酢酸）があります。
気体として放出され、果実の成熟（軟化や糖度の向上）や離層の形成を促進する植物ホルモンを（ ）という。,エチレン,25 植物の成長,傷ついた組織や成熟中の果実から多く分泌されます。
エチレンを多く放出し、近くにある他の果実の成熟を早める効果がある代表的な果物は（ ）である。,リンゴ,25 植物の成長,バナナなどと一緒に袋に入れると、バナナの熟成が早まります。
植物の器官が、刺激の来る方向とは反対の方向へ曲がる性質を（ ）という。,負の屈性,25 植物の成長,茎が重力と反対（上）に伸びる「負の重力屈性」などが代表例です。
根の先端を保護するとともに、重力を感知する細胞が存在する部位を（ ）という。,根冠（こんかん）,25 植物の成長,ここにある平衡細胞が重力の方向を察知します。
根冠の細胞内に存在し、重力の方向に沈降することで重力を感知する高密度のデンプン粒を（ ）という。,アミロプラスト,25 植物の成長,重力方向へ移動し、それによってオーキシンの輸送方向が変化します。
イネ科植物の発芽時に見られる、本葉を保護しながら地表へ伸びる円筒状の鞘を（ ）という。,幼葉鞘（ようようしょう）,25 植物の成長,ダーウィンやウェントによるオーキシンの発見に繋がる実験で用いられました。
刺激の方向とは無関係に、刺激の強さや環境変化に反応して起こる植物の運動を（ ）という。,傾性（けいせい）,25 植物の成長,タンポポの開閉（光傾性）や、オジギソウの葉が閉じる（接触傾性）などがあります。
乾燥などのストレス時に気孔を閉じさせたり、種子の休眠を維持したりするホルモンを（ ）という。,アブシシン酸,25 植物の成長,成長を抑制し、厳しい環境を生き延びるための「ストレスホルモン」です。
主に根で合成され、オーキシンと協力して細胞分裂を促進し、老化を抑制するホルモンを（ ）という。,サイトカイニン,25 植物の成長,側芽の成長を促し、葉の鮮度を保つ効果（老化防止）があります。
植物体の最表面を覆い、内部を保護する組織を構成する細胞を（ ）という。,表皮細胞,25 植物の成長,通常は葉緑体を持ちませんが、クチクラ層を発達させて水分の蒸散を防ぎます。
表皮細胞が変化したもので、一対で気孔を形成し、その開閉を調節する細胞を（ ）という。,孔辺細胞（こうへんさいぼう）,25 植物の成長,表皮の中で例外的に葉緑体を持ち、膨圧の変化によって気孔を開閉させます。
種子の発芽促進や、植物の背丈を伸ばす「伸長成長」を著しく促進するホルモンを（ ）という。,ジベレリン,25 植物の成長,100種類以上発見されており、種なしブドウの作成にも利用されます。
オーキシンが重力に関係なく、茎の先端から基部（下側）へ向かって一方通行に輸送される性質を（ ）という。,極性移動（極性輸送）,25 植物の成長,細胞膜にある輸送タンパク質（PINタンパク質）の配置によって方向が決まります。
葉の表皮に存在し、2つの孔辺細胞に囲まれた、蒸散やガス交換を行う隙間を（ ）という。,気孔,25 植物の成長,植物の状態や環境に応じて、アブシシン酸などの働きで開閉が調節されます。
発芽するために光を必要とせず、むしろ光によって発芽が抑制される種子を（ ）という。,暗発芽種子,25 植物の成長,カボチャ、ケイトウ、トマトなどが代表例です。
代表的な暗発芽種子であり、土の中で光が当たらない状態で発芽が促進される植物は（ ）である。,カボチャ,25 植物の成長,光発芽種子とは逆に、光（特に青色光や赤色光）を浴びると発芽が抑えられます。
青色光を吸収して、茎の光屈性や気孔の開口を調節する光受容体を（ ）という。,フォトトロピン,25 植物の成長,茎の光が当たる反対側にオーキシンを移動させ、光屈性を引き起こします。
青色光を吸収して、茎の伸長抑制や花芽形成の調節、概日リズムの同調に関わる光受容体を（ ）という。,クリプトクロム,25 植物の成長,フォトトロピンと同じく青色光に反応しますが、役割が異なります。
植物の茎の節（葉の付け根）にあり、将来枝や花になるもとの組織を（ ）という。,側芽（そくが）,25 植物の成長,頂芽が存在するときは成長が抑制されますが、頂芽を取り除くと成長を始めます。
代表的な光発芽種子であり、フィトクロムが赤色光を受容することで発芽が促進される植物は（ ）である。,レタス・タバコ,25 植物の成長,小さな種子のため、地表付近の光がある場所で発芽する戦略をとっています。
植物の各器官において、成長を最も促進するオーキシンの濃度のことを（ ）という。,最適濃度,25 植物の成長,根、芽、茎の順に最適濃度が高くなっていきます。
オーキシンの濃度に対して最も敏感に反応し、ごく低濃度で成長が促進される器官は（ ）である。,根,25 植物の成長,茎にとっては促進的な濃度でも、根にとっては成長を抑制する高濃度になります。
最適濃度を超えた高い濃度のオーキシンが作用したときに起こる現象を（ ）という。,成長の抑制,25 植物の成長,濃度が高すぎると、逆に細胞の伸長が妨げられます。
ステロイド骨格を持ち、細胞の伸長や分裂を促進し、オーキシンと相乗的に働くホルモンを（ ）という。,ブラシノステロイド,25 植物の成長,アブラナの花粉から発見されました。植物の全身で合成されます。
ブラシノステロイドが欠乏した植物に見られる、背丈が極端に低くなる現象を（ ）という。,矮性（わいせい）,25 植物の成長,正常に伸長できず、がっしりとした短い形になります。
暗所での徒長（もやし状になること）を促進し、光が当たるとその働きが抑制される性質を持つのは（ ）である。,ブラシノステロイド,25 植物の成長,暗所での急激な成長（暗所形態形成）に重要な役割を果たします。
茎の先端にある頂芽の成長が、側方にある側芽の成長を抑制する現象を（ ）という。,頂芽優勢（ちょうがゆうせい）,25 植物の成長,植物が効率よく上へ伸び、日光を確保するための戦略です。
頂芽で合成され、下方に運ばれることで側芽の成長を抑制する原因となるホルモンは（ ）である。,オーキシン,25 植物の成長,頂芽を取り除くと、この供給が止まるため側芽が成長を始めます。
頂芽優勢を解除し、側芽（脇芽）の成長を促進する働きを持つホルモンは（ ）である。,サイトカイニン,25 植物の成長,根で合成されて上昇し、オーキシンの抑制効果に打ち勝って芽を伸ばします。
葉柄や果実の基部に形成される、落葉や落果を引き起こす特殊な細胞層を（ ）という。,離層（りそう）,25 植物の成長,エチレンによって形成が促進され、オーキシンによって抑制されます。
植物の器官が、刺激の来る方向に向かって曲がる性質を（ ）という。,正の屈性,25 植物の成長,茎が光に向かう「正の光屈性」や、根が重力方向へ向かう「正の重力屈性」が代表例です。
フィトクロムが赤色光を吸収して変化した、発芽や花芽形成を促進する活性型を（ ）という。,Pfr型,25 植物の成長,遠赤色光を吸収すると、不活性なPr型へと戻ります。
ジベレリンの働きによって糊粉層で合成され、胚乳のデンプンを糖に分解する酵素を（ ）という。,アミラーゼ（α-アミラーゼ）,25 植物の成長,分解によって生じた糖は、胚の成長エネルギー（発芽）に使われます。
個体群内の個体が、互いに反発し合ったり縄張りを持ったりすることで、等間隔に配置される様式を（ ）という。,一様分布,26 個体群,森林の樹木や、縄張りを持つ鳥類の巣の配置などに見られます。
個体群を年齢や成長段階ごとに分け、それぞれの個体数の割合を示したものを（ ）という。,齢構成（れいこうせい）,26 個体群,齢構成をグラフ化した「年齢ピラミッド」から、個体群の将来の増減を予測できます。
バッタなどが、生息密度の高い条件で育った際に見られる、移動性が高く黒っぽい体色などの特徴を持つ個体を（ ）という。,群生相（ぐんせいそう）,26 個体群,密度によって形態や行動が変化する「相変異」の一種です。
ある一定の空間（単位面積や単位体積）あたりに生息する個体数のことを（ ）という。,個体群密度（群密度）,26 個体群,資源量や捕食圧によって、環境ごとに維持できる密度には限界があります。
時間経過に伴う個体数の変化をグラフに表したものを（ ）という。,成長曲線,26 個体群,理想的な環境では指数関数的になりますが、通常はS字型のシグモイド曲線を描きます。
個体群内の個体が、互いに反発し合ったり縄張りを持ったりすることで、等間隔に配置される様式を（ ）という。,一様分布,26 個体群,森林の樹木や、縄張りを持つ鳥類の巣の配置などに見られます。
個体群を年齢や成長段階ごとに分け、それぞれの個体数の割合を示したものを（ ）という。,齢構成（れいこうせい）,26 個体群,齢構成をグラフ化した「年齢ピラミッド」から、個体群の将来の増減を予測できます。
バッタなどが、生息密度の高い条件で育った際に見られる、移動性が高く黒っぽい体色などの特徴を持つ個体を（ ）という。,群生相（ぐんせいそう）,26 個体群,密度によって形態や行動が変化する「相変異」の一種です。
ある一定の空間（単位面積や単位体積）あたりに生息する個体数のことを（ ）という。,個体群密度（群密度）,26 個体群,資源量や捕食圧によって、環境ごとに維持できる密度には限界があります。
時間経過に伴う個体数の変化をグラフに表したものを（ ）という。,成長曲線,26 個体群,理想的な環境では指数関数的になりますが、通常はS字型のシグモイド曲線を描きます。
植物を異なる密度で植えた際、十分に成長した後の個体群全体の総重量は、密度に関わらずほぼ一定になるという法則を（ ）という。,最終収量一定の法則,26 個体群,吉良竜夫らによって提唱されました。限られた資源（光や水）を分け合うためです。
捕獲した個体に印をつけて放し、再び捕獲した際の標識個体の割合から全体の個体数を推定する方法を（ ）という。,標識再捕法,26 個体群,動き回る動物（魚、鳥、昆虫など）の個体数調査に適しています。
同時期に生まれた個体の集団が、時間の経過とともにどれだけ生き残るかをグラフに示したものを（ ）という。,生存曲線,26 個体群,縦軸に個体数の対数、横軸に時間をとり、平均寿命や死亡時期を分析します。
個体群密度の違いによって、個体の形態、生理、行動などの形質が著しく変化する現象を（ ）という。,相変異（そうへんい）,26 個体群,トノサマバッタの孤独相と群生相の変化が最も有名な例です。
個体群密度が低いときに現れる、おとなしく移動性の低いバッタの形態を（ ）という。,孤独相,26 個体群,群生相と異なり、緑色の体色で単独行動をとるのが特徴です。
ある環境において、資源（餌や空間）の限界により安定して存在できる最大の個体数を（ ）という。,環境収容力,26 個体群,成長曲線はこの値（$K$）に近づくと、密度効果によって増加が止まります。
各年齢ごとの生存数や死亡率、平均余命などを一覧にまとめた表を（ ）という。,生命表,26 個体群,これをもとに「生存曲線」が作成され、個体群の維持能力を評価します。
個体群の齢構成を、若い個体を下に、高齢の個体を上に積み上げて図示したものを（ ）という。,年齢ピラミッド,26 個体群,底辺が広い「富士山型」は、将来的に個体数が急増する可能性を示します。
同じ種の個体が集まり、統一的な行動をとる集団を（ ）という。,群れ,27 種内関係,捕食者からの防御、獲物の獲得、配偶相手の確保に有利です。
同種の個体が互いに密接に結合したり、一箇所に定着して生活したりする集団を（ ）という。,コロニー,27 種内関係,ミツバチやアリなどの社会性昆虫や、海鳥の営巣地などが代表例です。
群れにおいて、自分では繁殖せず、他の個体の繁殖や子の世話を助ける個体を（ ）という。,ヘルパー,27 種内関係,鳥類のジャコウアゲハや、哺乳類のミーアキャットなどで見られます。
個体間に優劣の差をつけ、餌や配偶相手の優先権を決定することで争いを避ける仕組みを（ ）という。,順位制,27 種内関係,ニワトリの「つつき順位」や、ニホンザルの社会が有名です。
同じ種の個体同士が、限られた資源（食物・空間・配偶者）を奪い合う相互作用を（ ）という。,種内競争,27 種内関係,個体群密度が高くなると激しくなり、成長や生存に影響を与えます。
個体間で高度な役割分担（分業）が行われ、一つの社会を形成して生活する昆虫を（ ）という。,社会性昆虫,27 種内関係,ミツバチ、アリ、シロアリなどが代表です。
個体群内の特定の個体だけが次世代を残し、他の個体がそれを支える役割を担うことを（ ）という。,繁殖（の分業）,27 種内関係,女王バチが産卵し、働きバチが育児を担当するなどの仕組みです。
群れの仲間と協力したり、役割を分担したりして餌を確保する行動を（ ）という。,採食（行動）,27 種内関係,アリの道しるべフェロモンによる集団での餌運びなどが有名です。
他の個体の侵入を排他的に防ぎ、食物や配偶相手を独占するために占有する空間を（ ）という。,縄張り（テリトリー）,27 種内関係,アユ、シジュウカラ、ライオンなどの多くの動物で見られます。
ミツバチは（）昆虫の具体例で、女王バチ・働きバチ・雄バチによる高度な役割分担を持つ。,社会性,27 種内関係,働きバチは自分の繁殖を捨て、女王の子（妹）を育てる「ヘルパー」として働きます。
河川のアユが、岩に付着した藻類（餌）を独占するために、侵入者を追い払って確保する空間を（ ）という。,縄張り（テリトリー）,27 種内関係,1㎡ほどの範囲を守ります。密度が高すぎると維持コストが上がり、縄張りは崩壊します。
ニホンザルの集団において、個体間に優劣の順位をつけ、無用な闘争を避けて秩序を保つ仕組みを（ ）という。,順位制,27 種内関係,餌を食べる順番や配偶の優先権がこの順位によって決まっています。
ニホンザルの群れを先導し、移動の方向を決めたり、敵への警戒を行ったりする役割を（ ）という。,リーダー（制）,27 種内関係,以前は「ボス」と呼ばれていましたが、現在は群れを統率・支援する役割としてこう呼ばれます。
ニワトリの集団内で、つつく・つつかれるという関係を通じて決定される個体間の優劣を（ ）という。,つつき順位,27 種内関係,1920年代にシェルデラップ＝エッベによって提唱された、順位制の代表例です。
生態系における、その生物が占める場所や食物連鎖での役割、利用する資源などの空間的・機能的な位置づけを（ ）という。,生態的地位（ニッチ）,28 種間関係,食物、生息場所、活動時間などが含まれます。これが重なると「種間競争」が起こります。
片方の生物は利益を得るが、もう片方は利益も不利益も受けない関係を（ ）という。,片利共生（へんりきょうせい）,28 種間関係,コバンザメとサメの関係が有名です。
系統的には遠いが、異なる場所で同じような生態的地位を占める生物のことを（ ）という。,生態的同位種,28 種間関係,オーストラリアのフクロモモンガと、他地域のモモンガなどの例があります。
一方の生物（寄生者）が、他方の生物（宿主）から栄養を奪い、損害を与える関係を（ ）という。,寄生,28 種間関係,カイチュウなどの内部寄生や、蚊などの外部寄生があります。
マメ科植物の根に共生し、空中窒素を固定して植物に供給し、代わりに糖類をもらう細菌を（ ）という。,根粒菌,28 種間関係,お互いに利益があるため「相利共生」の代表例です。
ある地域に生息する全個体群（全生物種）の集まりを（ ）という。,生物群集,28 種間関係,食物連鎖や共生、競争を通じて互いに影響し合っています。
生態的地位（ニッチ）が重なる種同士が、限られた資源を奪い合う関係を（ ）という。,種間競争,28 種間関係,競争の結果、一方が絶滅する「競争排除」や、場所を分ける「棲み分け」が起こります。
どちらの生物も互いに利益を得る関係を（ ）という。,相利共生（そうりきょうせい）,28 種間関係,根粒菌とマメ科植物、アリとアブラムシなどが代表例です。
サメに付着して移動し、食べ残しを得るが、サメには特に影響を与えない（ ）は、片利共生の代表例である。,コバンザメ,28 種間関係,コバンザメだけが「移動と餌」の利益を得ています。
アリに外敵（てんとう虫など）から守ってもらう代わりに、甘い排泄物（甘露）を提供する昆虫は（ ）である。,アブラムシ,28 種間関係,アリとアブラムシは「防御」と「食料」を交換する相利共生の関係です。
異なる種の生物が密接な結びつきを持って生活する関係を、総称して（ ）という。,共生,28 種間関係,相利共生、片利共生、寄生などを含めた広い概念です。
